id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region
6774,04MD,heliport,Chesapeake City Heliport,39.51810074,-75.8214035,40,NA,US,US-MD
6775,04ME,small_airport,Beech Hill Airport,44.66669846,-69.89389801,625,NA,US,US-ME
6776,04MI,small_airport,Rapids Airway Airport,42.53450012,-84.62830353,880,NA,US,US-MI
6777,04MN,small_airport,Helblad Airport,47.9858017,-94.68689728,1195,NA,US,US-MN
6778,04MO,closed,Airpark Private Airport,39.301201,-91.4515,767,NA,US,US-MO
6779,04MS,small_airport,Nick's Flying Service Inc Airport,32.940537,-90.836683,100,NA,US,US-MS
6780,04MT,small_airport,Pluhar Airport,47.13749778,-106.488095,2715,NA,US,US-MT
6781,04NC,heliport,Western Wake Medical Center Heliport,35.73920059,-78.78220367,445,NA,US,US-NC
6782,04NE,small_airport,Mc Connell Field Airport,41.15999985,-101.2990036,3035,NA,US,US-NE
6783,04NJ,small_airport,Emmanuel Airport,39.59680176,-75.23349762,155,NA,US,US-NJ
347887,04NR,heliport,McGee 04 Heliport,34.775671,-77.392244,40,NA,US,US-NC
6784,04NV,small_airport,Kingston Ranch Airport,35.75550079,-115.6650009,2620,NA,US,US-NV
6785,04NY,small_airport,Klaverack Airport,42.26229858,-73.69619751,250,NA,US,US-NY
45733,04OG,heliport,Teufel Heliport,45.530833,-123.085556,185,NA,US,US-OR
6786,04OH,closed,Bossow Airport,41.2477,-81.100701,1080,NA,US,US-OH
6787,04OK,heliport,Stillwater Medical Center Heliport,36.11529922,-97.07949829,984,NA,US,US-OK
6788,04OR,small_airport,Collins Landing Strip,44.74990082,-120.2009964,1500,NA,US,US-OR
6789,04PA,heliport,S & C Distribution Center Heliport,39.87929916,-75.22879791,50,NA,US,US-PA
6790,04PN,heliport,Strawbridge & Clothier Exton Heliport,40.0306619,-75.63021,320,NA,US,US-PA
6791,04SC,heliport,Emergency Helipad,34.842188,-82.60714,994,NA,US,US-SC
325773,04SD,heliport,Cheyenne River Health Center Heliport,44.993124,-101.243011,2437,NA,US,US-SD
6792,04TA,closed,Capitol National Bank Building Heliport,30.270262,-97.745275,540,NA,US,US-TX
6793,04TE,heliport,Veterans Affairs Medical Center Heliport,29.699687,-95.39069,49,NA,US,US-TX
6794,04TN,small_airport,Hensley Airpark,36.18330002,-82.67890167,1430,NA,US,US-TN
6795,04TS,heliport,Hummingbird Heliport,30.553284,-97.605358,690,NA,US,US-TX
342438,04TT,small_airport,4D Ranch Airport,29.713072,-99.545642,1550,NA,US,US-TX
6796,04TX,small_airport,Pocock Airport,31.732779,-97.369326,565,NA,US,US-TX
6797,04UT,small_airport,Navajo Mountain Airport,37.006689,-110.794701,6160,NA,US,US-UT
6798,04V,small_airport,Saguache Municipal Airport,38.0990833,-106.1743889,7826,NA,US,US-CO
6799,04VA,heliport,Russell County Medical Center Heliport,36.898,-82.078,2004,NA,US,US-VA
6800,04VG,small_airport,Manquin Flight Park Ultralightport,37.706546,-77.201621,50,NA,US,US-VA
6801,04VT,small_airport,Lightning Bolt Field Airport,44.40110016,-72.26360321,2156,NA,US,US-VT
6802,04W,small_airport,Field of Dreams Airport,46.0228,-92.895401,1021,NA,US,US-MN
6803,04WA,small_airport,Ox Meadows Airport,47.581795,-117.437131,2345,NA,US,US-WA
6804,04WI,small_airport,Dutch Gap Airstrip,42.52339935,-88.01670074,760,NA,US,US-WI
45903,04WN,small_airport,Stillwater Creek Airport,46.95835,-119.63864,1510,NA,US,US-WA
6805,04WV,heliport,West Virginia Univ. Hosp. Inc. Gnd. Pad #2 Heliport,39.65361111,-79.95611111,1137,NA,US,US-WV
334249,04XA,small_airport,Pecan Field,33.283933,-98.402861,1130,NA,US,US-TX
6806,04XS,closed,Schmidts Heliport,32.5821,-97.142502,625,NA,US,US-TX
6807,05AK,small_airport,Wasilla Creek Airpark,61.66830063,-149.1880035,620,NA,US,US-AK
6808,05AL,heliport,Allen Stagefield Army Heliport,31.23119926,-85.64969635,365,NA,US,US-AL
45302,05AR,small_airport,Ozark Skies Airpark,36.000633,-93.57025,1900,NA,US,US-AR
6809,05AZ,heliport,Yuma Regional Medical Center Heliport,32.683452,-114.634346,200,NA,US,US-AZ
6810,05B,seaplane_base,Van Buren Seaplane Base,47.158901,-67.931999,440,NA,US,US-ME
6811,05CA,heliport,Lost Hills Sheriff's Station Heliport,34.136516,-118.714685,888,NA,US,US-CA
6812,05CL,small_airport,Pope Valley Airport,38.6106987,-122.3909988,618,NA,US,US-CA
6813,05CO,small_airport,Rancho de Aereo Airport,40.214984,-104.984423,4978,NA,US,US-CO
6814,05CT,heliport,O And G Heliport,41.77370071,-73.11620331,600,NA,US,US-CT
6815,05FA,small_airport,Melanie's Airport,30.91889954,-86.21829987,295,NA,US,US-FL
6816,05FD,heliport,Aventura Heliport,25.96089935,-80.1391983,6,NA,US,US-FL
6817,05FL,small_airport,Charlton Strip,26.52018,-81.41031,36,NA,US,US-FL
6818,05GA,small_airport,Raju Airport,32.07139969,-84.71440125,625,NA,US,US-GA
6819,05IA,small_airport,Spotts Field,43.13750076,-93.06829834,1155,NA,US,US-IA
6820,05ID,small_airport,Running Creek Ranch Airport,45.914101,-114.835999,2969,NA,US,US-ID
6821,05II,closed,Reichhart Airport,41.028702,-84.9972,795,NA,US,US-IN
6822,05IL,small_airport,Classic Landings Airport,41.15670013,-88.01670074,635,NA,US,US-IL
6823,05IN,small_airport,Cooper Airport,39.64199829,-86.5042038,860,NA,US,US-IN
6824,05IS,small_airport,Hardy Airport,39.72589874,-89.26399994,605,NA,US,US-IL
6825,05KS,small_airport,Darbro Field,37.26620102,-95.959198,945,NA,US,US-KS
346026,05KT,small_airport,High Point Farm Airport,38.187091,-84.93011,880,NA,US,US-KY
6826,05KY,small_airport,Cartersville Airport,37.53575,-84.407303,1070,NA,US,US-KY
6827,05LA,small_airport,Greg's Flying Service Airport,32.265301,-91.6978,76,NA,US,US-LA
6828,05LL,heliport,Midwest Heliport,41.749228,-87.935783,710,NA,US,US-IL
6829,05LS,small_airport,Grass Roots Airport,31.252148,-92.47569,83,NA,US,US-LA
6830,05M,heliport,Pauls Valley General Hospital Heliport,34.71979,-97.214237,911,NA,US,US-OK
6831,05MA,heliport,Bentley Heliport,42.69120026,-70.91230011,80,NA,US,US-MA
6832,05MD,small_airport,Breezecroft Airport,39.244232,-76.198661,20,NA,US,US-MD
6833,05ME,small_airport,Drisko Airport,44.6570015,-67.55919647,70,NA,US,US-ME
345550,05MI,heliport,Beaumont Hospital Taylor Heliport,42.236433,-83.276421,621,NA,US,US-MI
322876,05MN,heliport,Northern Pines Medical Center Heliport,47.5175001,-92.2302778,1446,NA,US,US-MN
6834,05MO,closed,Portageville Community Heliport,36.429798,-89.680099,272,NA,US,US-MO
6835,05MS,heliport,VA Medical Center Jackson Heliport,32.32973,-90.16273,359,NA,US,US-MS
329892,05MT,small_airport,Jones Landing Airport,45.815368,-111.152163,4364,NA,US,US-MT
6836,05NC,closed,Brunswick Community Hospital Heliport,34.008099,-78.2911,63,NA,US,US-NC
6837,05NE,small_airport,Mc Kay Airport,41.72219849,-98.30899811,2010,NA,US,US-NE
6838,05NH,heliport,Stumpfield Heliport,42.9239006,-70.95140076,200,NA,US,US-NH
6839,05NJ,heliport,Paulus Hook Pier Heliport,40.7140007,-74.03150177,7,NA,US,US-NJ
324404,05NV,small_airport,Baker Ranches Airport,39.0311,-114.088219,5180,NA,US,US-NV
6840,05NY,heliport,Oswego County At Pulaski Heliport,43.55199814,-76.09020233,445,NA,US,US-NY
347917,05OG,heliport,Drill Field Pad Heliport,44.059531,-123.118951,415,NA,US,US-OR
429744,05OH,small_airport,Eaglecrest Field,40.184513,-81.920564,968,NA,US,US-OH
6841,05OI,small_airport,Dorlon Airpark,41.28839874,-81.96260071,830,NA,US,US-OH
6842,05OK,closed,Hawk Haven Airport,35.8534,-97.567497,1075,NA,US,US-OK
6843,05OR,small_airport,Peacock Ranch Airport,45.44428,-117.34722,3500,NA,US,US-OR
6844,05PA,heliport,PECO Mob. Heliport,39.9548,-75.178201,110,NA,US,US-PA
6845,05PN,heliport,State Police Area Iii Heliport,40.30009842,-76.85800171,485,NA,US,US-PA
6846,05PS,small_airport,Mills Brothers Airport,40.143075,-77.86221,1210,NA,US,US-PA
6847,05S,small_airport,Vernonia Airfield,45.85150146,-123.2419968,647,NA,US,US-OR
6848,05TA,small_airport,Brandes Air Field,29.8090992,-96.26509857,276,NA,US,US-TX
6849,05TE,small_airport,Hilde-Griff Field,30.7220993,-97.79139709,950,NA,US,US-TX
6850,05TN,closed,Thurmond Glenn Field,35.556998,-89.552903,285,NA,US,US-TN
6851,05TS,small_airport,Dew Drop Airport,33.12929916,-97.3585968,750,NA,US,US-TX
6852,05TX,small_airport,Circle A Ranch Airport,32.128974,-97.404582,608,NA,US,US-TX
6853,05UT,closed,Oljato Airport,37.033626,-110.315778,4838,NA,US,US-UT
6854,05V,small_airport,Blanca Airport,37.41109848,-105.552002,7720,NA,US,US-CO
6855,05VA,small_airport,Providence Airport,37.2242012,-78.41860199,445,NA,US,US-VA
6856,05VT,heliport,Port of Highgate Springs Heliport,45.01330185,-73.08670044,68,NA,US,US-VT
6857,05WA,heliport,Sacred Heart Medical Center Helistop,47.64820099,-117.4140015,2220,NA,US,US-WA
6858,05WI,small_airport,Ames Private Airport,42.65110016,-88.74590302,958,NA,US,US-WI
45907,05WN,small_airport,Flat Creek Field,48.702222,-118.0475,1570,NA,US,US-WA
338863,05XA,heliport,Moore County Hospital District Heliport,35.863631,-101.970944,3664,NA,US,US-TX
6859,05XS,small_airport,Johnson Memorial Airport,33.07929993,-91.54319763,105,NA,US,US-AR
6860,05Y,small_airport,Henning Municipal Airport,46.30379868,-95.4394989,1455,NA,US,US-MN
338864,06AA,small_airport,Twisted Sisters Airport,60.540256,-150.813827,260,NA,US,US-AK
45272,06AK,small_airport,June Lake Airpark,61.627619,-149.575331,425,NA,US,US-AK
6861,06AL,heliport,Brown Stagefield Army Heliport,31.38839912,-85.97239685,415,NA,US,US-AL
6862,06AR,small_airport,Bondair Airport,35.54449844,-92.18489838,499,NA,US,US-AR
6863,06AZ,heliport,Mercy Gilbert Medical Center Heliport,33.287759,-111.751454,1280,NA,US,US-AZ
6864,06B,seaplane_base,Lucky Landing Marina and Seaplane Base,44.907001,-68.805,115,NA,US,US-ME
6865,06CA,heliport,SCE Solar I Heliport,34.868942,-116.832024,1942,NA,US,US-CA
6866,06CL,heliport,Abc7-Tv Heliport,35.15719986,-118.2890015,520,NA,US,US-CA
6867,06CO,small_airport,Jecan Airport,37.385754,-103.691482,5100,NA,US,US-CO
6868,06FA,small_airport,William P Gwinn Airport,26.90839958,-80.3289032,28,NA,US,US-FL
6869,06FD,small_airport,Grass Roots Airpark,28.64170074,-81.88500214,105,NA,US,US-FL
6870,06FL,heliport,Morton Plant Hospital Heliport,27.953527,-82.806222,3,NA,US,US-FL
6871,06GA,heliport,Smith Heliport,33.7533989,-84.16210175,1065,NA,US,US-GA
6872,06I,seaplane_base,Patoka Reservoir Landing Area Seaplane Base,38.4333992,-86.69110107,536,NA,US,US-IN
6873,06IA,small_airport,Rich Field,41.84140015,-91.83429718,880,NA,US,US-IA
6874,06ID,small_airport,Larkin Airport,43.46269989,-116.3590012,2750,NA,US,US-ID
6875,06IL,small_airport,Humm Airport,41.59949875,-88.86990356,708,NA,US,US-IL
6877,06IS,small_airport,Sinele Strip,40.54639816,-91.27429962,695,NA,US,US-IL
6878,06KS,heliport,Riverside Hospital Airlift Heliport,37.69580078,-97.37249756,1332,NA,US,US-KS
6879,06KY,closed,Falcon Heliport,37.525902,-83.344901,751,NA,US,US-KY
6880,06LA,heliport,Panther Helicopters Inc Heliport,29.84606,-90.03216,,NA,US,US-LA
6881,06LL,closed,Hammersmith Heliport,41.872301,-88.491982,812,NA,US,US-IL
6882,06LS,heliport,Tembec Heliport,30.70789909,-91.32019806,85,NA,US,US-LA
6883,06MA,heliport,The Barn Heliport,42.69060135,-71.60900116,210,NA,US,US-MA
6884,06MD,heliport,Johns Hopkins Bayview Hospital Heliport,39.291401,-76.546303,132,NA,US,US-MD
322276,06ME,heliport,Barker Heliport,44.415247,-70.844275,649,NA,US,US-ME
6885,06MI,heliport,Henry Ford Jackson Hospital Heliport,42.251025,-84.391319,978,NA,US,US-MI
6887,06MO,small_airport,Noahs Ark Airport,39.23059845,-94.80439758,755,NA,US,US-MO
6888,06MT,small_airport,Torgerson Airport,48.558696,-112.117095,3541,NA,US,US-MT
6889,06N,small_airport,Randall Airport,41.431999,-74.391602,523,NA,US,US-NY
6890,06NC,small_airport,Tailwinds Airport,34.82749939,-78.93029785,163,NA,US,US-NC
6891,06ND,small_airport,Fitterer's Strip,46.74890137,-101.6689987,2180,NA,US,US-ND
6892,06NE,heliport,St Marys Hospital Heliport,40.68000031,-95.86170197,1015,NA,US,US-NE
6893,06NH,small_airport,Cole Farm Airport,42.92839813,-70.97309875,160,NA,US,US-NH
6894,06NJ,closed,Chemical Bank - New Jersey Na Heliport,39.950102,-74.999603,25,NA,US,US-NJ
324414,06NV,small_airport,Silver Creek Airport,39.098333,-114.150277,5556,NA,US,US-NV
6895,06NY,small_airport,Murphy Field,42.836797,-76.437614,1100,NA,US,US-NY
6896,06O1,heliport,Saint Elizabeth Medical Center Heliport,41.1147995,-80.65699768,1020,NA,US,US-OH
6897,06OH,small_airport,Hal Joy Airfield,41.50979996,-80.59120178,1160,NA,US,US-OH
6898,06OI,small_airport,Green Acres Airport,39.73479843,-84.38220215,915,NA,US,US-OH
6899,06OK,heliport,Albert Lodge Heliport,36.54169846,-94.83360291,900,NA,US,US-OK
6900,06OR,small_airport,Hayden Mountain Airport,45.46509933,-123.0800018,850,NA,US,US-OR
6901,06PA,small_airport,Freefall Oz Airport,41.995792,-78.288152,1440,NA,US,US-PA
45764,06PN,heliport,Schiavoni Heliport,40.382733,-76.772533,727,NA,US,US-PA
6902,06PS,heliport,Cherokee Island Castle Heliport,40.40230179,-79.9213028,760,NA,US,US-PA
6903,06R,closed,Grawunder Field,29.941065,-96.245298,289,NA,US,US-TX
6904,06SN,closed,Beyer Farm Airport,37.581088,-97.2575,1340,NA,US,US-KS
6905,06TA,small_airport,Glaser Field,30.90850067,-97.11689758,480,NA,US,US-TX
6906,06TE,small_airport,Ainsworth Airport,30.31270027,-95.02690125,129,NA,US,US-TX
6907,06TN,small_airport,Hunter STOLport,35.69729996,-86.95690155,640,NA,US,US-TN
6908,06TS,closed,Roscoe Mc Connico Airport,32.120701,-96.179101,350,NA,US,US-TX
340868,06TT,small_airport,6 Mile Airpark,30.860024,-100.201996,2165,NA,US,US-TX
6909,06TX,small_airport,Diamond N Ranch Airport,30.057919,-95.812489,215,NA,US,US-TX
6910,06VA,small_airport,Mount Horeb Field,38.24900055,-78.8553009,1160,NA,US,US-VA
6911,06WA,heliport,N A Degerstrom Yard Heliport,47.68629837,-117.197998,2013,NA,US,US-WA
6912,06WI,closed,Young Private Airport,45.662701,-92.450203,1075,NA,US,US-WI
15372,06WN,small_airport,Western Airpark,46.92499924,-122.5530014,394,NA,US,US-WA
350921,06XA,small_airport,J & W Windy Hill Airport,33.445914,-96.57079,784,NA,US,US-TX
6913,06XS,small_airport,Campbell Field,33.322933,-97.045019,546,NA,US,US-TX
6914,06Y,small_airport,Herman Municipal Airport,45.83000183,-96.16059875,1068,NA,US,US-MN
318194,07AA,small_airport,Pan Lake Strip Airport,61.695964,-149.954903,357,NA,US,US-AK
6915,07AL,heliport,Tac X Stagefield Army Heliport,31.12520027,-85.97910309,132,NA,US,US-AL
6916,07AR,small_airport,Morrilton Airport,35.194339,-92.802473,300,NA,US,US-AR
6917,07AZ,closed,John C Lincoln Hospital Heliport,33.5667,-112.069,1255,NA,US,US-AZ
6918,07B,small_airport,Blue Hill Airport,44.44800186,-68.56970215,360,NA,US,US-ME
6919,07CA,closed,West Side Hospital Heliport,35.138949,-119.451463,850,NA,US,US-CA
6920,07CL,small_airport,Richvale Airport,39.49769974,-121.7710037,100,NA,US,US-CA
6921,07CO,small_airport,Comanche Creek Airport,39.2635994,-104.427002,6620,NA,US,US-CO
6922,07CT,closed,TNT Heliport,41.4529,-72.249603,430,NA,US,US-CT
6923,07D,closed,Tackaberry Airport,43.064499,-82.723801,764,NA,US,US-MI
6924,07FA,small_airport,Ocean Reef Club Airport,25.3253994,-80.27480316,8,NA,US,US-FL
6925,07FD,closed,Flying G Ranch STOLport,30.417999,-83.283796,90,NA,US,US-FL
6926,07FL,closed,Southwest Florida Regional Medical Center Heliport,26.6054,-81.859497,18,NA,US,US-FL
6927,07GA,small_airport,Alcovy Airport,33.674263,-83.764637,750,NA,US,US-GA
6928,07I,seaplane_base,Lake Monroe Seaplane Base,39.05870056,-86.44609833,538,NA,US,US-IN
355064,07IA,small_airport,Hoskins Landing,40.647888,-95.02135,971,NA,US,US-IA
6929,07ID,closed,Interstate Airport,42.274991,-113.301229,4580,NA,US,US-ID
6930,07II,heliport,St Vincent Jennings Hospital Heliport,39.01060104,-85.64080048,740,NA,US,US-IN
6931,07IN,small_airport,Gray Airport,39.57369995,-85.91390228,750,NA,US,US-IN
6932,07K,small_airport,Central City Municipal - Larry Reineke Field,41.11259842,-98.05169678,1717,NA,US,US-NE
6933,07KS,small_airport,Heape Field,37.73419952,-96.93669891,1321,NA,US,US-KS
6934,07KY,small_airport,Blue Lick Airport,38.08060074,-85.69329834,532,NA,US,US-KY
6935,07LA,closed,Air Oil Inc Nr 1 Heliport,29.937099,-90.183701,,NA,US,US-LA
6936,07LS,heliport,Louisiana State Police Troop F Heliport,32.51825,-91.989093,80,NA,US,US-LA
6937,07MA,heliport,West Pond Heliport,41.91699982,-70.70950317,149,NA,US,US-MA
6938,07MD,small_airport,Baugher's Orchard Airport,39.60829926,-77.05190277,700,NA,US,US-MD
6939,07ME,heliport,Westbrook Heliport,43.73830032,-70.33920288,250,NA,US,US-ME
6940,07MI,small_airport,Scott Airstrip,43.86420059,-85.02390289,1065,NA,US,US-MI
6941,07MN,small_airport,Dairyview Airport,44.05500031,-95.90950012,1680,NA,US,US-MN
6942,07MO,small_airport,Lake Sexton Airport,38.655553,-93.624458,880,NA,US,US-MO
6943,07MT,small_airport,Glasgow Industrial Airport,48.42110062,-106.5279999,2762,NA,US,US-MT
6944,07N,small_airport,Bermudian Valley Airpark,40.0168,-77.003899,470,NA,US,US-PA
6945,07NC,small_airport,Hawks Meadow Airport,34.83319855,-80.75119781,625,NA,US,US-NC
6946,07NH,seaplane_base,Diving Rock Seaplane Base,43.17559814,-72.06390381,1404,NA,US,US-NH
6947,07NJ,heliport,Hackensack UMC Palisades Heliport,40.793666,-73.994863,10,NA,US,US-NJ
324410,07NV,small_airport,Border Line Farm Airport,39.102239,-114.053472,5120,NA,US,US-NV
6948,07NY,heliport,Mmc Heliport,42.66640091,-74.76499939,1320,NA,US,US-NY
6949,07OH,closed,Tennessee Gas Heliport,39.9373,-81.683503,1025,NA,US,US-OH
6950,07OK,small_airport,Pleasant Valley Airport,34.63339996,-99.03369904,1322,NA,US,US-OK
6951,07OR,small_airport,Bruce's Airport,45.42179871,-122.6200027,250,NA,US,US-OR
45747,07PN,small_airport,Folmar Airport,40.998889,-78.125278,1690,NA,US,US-PA
349103,07PR,heliport,Advanced Public Health of Isabela Heliport,18.489403,-67.026333,289,NA,PR,PR-U-A
6952,07SN,small_airport,Churchill Airport,39.77280045,-99.36009979,1965,NA,US,US-KS
6953,07TA,small_airport,Salaika Aviation Airport,29.240519,-95.344658,30,NA,US,US-TX
6954,07TE,small_airport,Cuddihy Field,27.72109985,-97.51280212,39,NA,US,US-TX
6955,07TN,small_airport,Corntassel Airport,35.5685997,-84.2410965,970,NA,US,US-TN
6956,07TS,small_airport,Cross-Country Estates Airport,30.625381,-97.571425,690,NA,US,US-TX
6957,07TX,heliport,Pecks Heliport,33.18399811,-96.44799805,660,NA,US,US-TX
310114,07UT,small_airport,E Northrop Grumman Airport,41.716667,-112.447222,4480,NA,US,US-UT
6958,07VA,small_airport,Alpha Hotel Airport,36.81959915,-78.78309631,350,NA,US,US-VA
6959,07VT,small_airport,Meadow STOLport,44.44720078,-72.91470337,801,NA,US,US-VT
6960,07WA,heliport,Multicare Deaconess Hospital Heliport,47.651637,-117.424477,2110,NA,US,US-WA
6961,07WI,closed,Bartell Strip,42.965302,-88.391502,990,NA,US,US-WI
346208,07WY,small_airport,Stallions Airport,44.960084,-106.105925,4074,NA,US,US-WY
341553,07XA,heliport,Luecke Heliport,29.906488,-97.214397,451,NA,US,US-TX
6962,07XS,heliport,Allen Ponderosa Heliport,32.54219818,-97.39170074,840,NA,US,US-TX
6963,07Y,small_airport,Hill City-Quadna Mountain Airport,46.95550156,-93.59690094,1289,NA,US,US-MN
45248,08AK,small_airport,Fisher Airport,61.568743,-149.725757,200,NA,US,US-AK
332752,08AL,seaplane_base,Little Lagoon Seaplane Base,30.243717,-87.754678,8,NA,US,US-AL
6964,08AR,closed,Crittenden Regional Hospital Heliport,35.142046,-90.190212,206,NA,US,US-AR
6965,08AZ,heliport,Mesa Police Heliport,33.417669,-111.838835,1240,NA,US,US-AZ
6966,08B,small_airport,Merrymeeting Field,44,-69.88710022,65,NA,US,US-ME
6967,08CA,heliport,PG&E Placerville Service Center Heliport,38.695211,-120.826086,1810,NA,US,US-CA
6968,08CL,small_airport,Kistler Ranch Airport,37.85960007,-120.5540009,1025,NA,US,US-CA
45316,08CN,heliport,Tulare Motor Sports #1 Heliport,36.172031,-119.306181,270,NA,US,US-CA
6969,08CO,small_airport,Terra Firma Airport,38.73249817,-104.0410004,5600,NA,US,US-CO
6970,08CT,seaplane_base,Seavair's Landing Seaplane Base,41.89599991,-73.0931015,881,NA,US,US-CT
6971,08F,small_airport,City of Coalgate Airport,34.53179932,-96.23310089,615,NA,US,US-OK
6972,08FA,small_airport,Duda Airstrip,26.57979965,-81.48370361,35,NA,US,US-FL
6973,08FD,small_airport,Sunniland Ranch Airport,27.36310005,-80.77279663,65,NA,US,US-FL
6974,08FL,small_airport,J. H. Hendrie Farms Airport,27.08449936,-81.3286972,103,NA,US,US-FL
6975,08G,heliport,Salt Fork Lodge Heliport,40.11090088,-81.52619934,960,NA,US,US-OH
6976,08GA,small_airport,Sapelo Island Airport,31.42580032,-81.2858963,12,NA,US,US-GA
6977,08ID,small_airport,Symms Airport,43.56930161,-116.7770004,2680,NA,US,US-ID
6978,08II,heliport,Parkview Lagrange Hospital Heliport,41.645085,-85.426386,943,NA,US,US-IN
6979,08IL,closed,Harms Airstrip,41.577,-89.793999,643,NA,US,US-IL
45416,08IN,seaplane_base,Winona Lake Seaplane Base,41.223056,-85.830556,812,NA,US,US-IN
6980,08IS,small_airport,Hemmer RLA Restricted Landing Area,37.97779846,-89.20290375,400,NA,US,US-IL
